Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
0;;I.M.C.;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;INA;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Créteil
2;2;INALCO;Année préparatoire au DAEU;Autres;F;Paris
2;4;INALCO;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;2;INALCO;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;INALCO;Autre formation du supérieur;Non scolarisés;F;Paris
1;1;INALCO;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
3;3;INALCO;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);F;Paris
0;;INALCO;DEUST;Etudiants (réorientation, mise à niveau);F;Paris
73;73;INALCO;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
24;29;INALCO;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
5;5;INALCO;Diplômes d'université ou d'établissement;Non scolarisés;F;Paris
2;1;INALCO;Diplômes d'université ou d'établissement;Non scolarisés;M;Paris
10;13;INALCO;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;;INALCO;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;INALCO;Formations préparatoires à l'enseignement supérieur;Non scolarisés;M;Paris
334;318;INALCO;Licence;Etudiants (réorientation, mise à niveau);F;Paris
104;106;INALCO;Licence;Etudiants (réorientation, mise à niveau);M;Paris
26;25;INALCO;Licence;Non scolarisés;F;Paris
8;9;INALCO;Licence;Non scolarisés;M;Paris
1;1;INALCO;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
0;1;INALCO;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
10;7;INALCO;Master;Etudiants (réorientation, mise à niveau);F;Paris
3;1;INALCO;Master;Etudiants (réorientation, mise à niveau);M;Paris
0;;INALCO;Master;Non scolarisés;F;Paris
0;;INALCO;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
2;1;INALCO;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Paris
1;1;INALCO;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Non scolarisés;M;Paris
0;;INALCO;Terminale;Autres;M;Paris
0;;INCM - CFA du cycle et du motocycle;Terminale;Lycéens de Terminale;F;Créteil
2;3;INCM - CFA du cycle et du motocycle;Terminale;Lycéens de Terminale;M;Créteil
1;1;INCM - CFA du cycle et du motocycle;Terminale;Non scolarisés;M;Créteil
0;1;INFA;Formations diplômantes du travail social;Etudiants (réorientation, mise à niveau);M;Créteil
1;;INFA;Formations diplômantes du travail social;Non scolarisés;F;Créteil
0;;INFREP;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;INFREP;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;INFREP;Terminale;Lycéens de Terminale;F;Versailles
0;;INFREP;Terminale;Lycéens de Terminale;M;Versailles
1;1;Ingetis Ecole d'Ingénierie Informatique;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
7;6;Ingetis Ecole d'Ingénierie Informatique;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;Ingetis Ecole d'Ingénierie Informatique;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;;INHA (Institut National d'Histoire de l'Art);Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Paris
0;;INITIATIVES;Prépa formation du secteur social (prépa Educ. spécialisé, ...);Etudiants (réorientation, mise à niveau);F;Versailles
1;1;INITIATIVES;Terminale;Lycéens de Terminale;F;Versailles
3;4;INSEEC Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Versailles
3;3;INSEEC Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Versailles
0;;INSEEC Paris;Formations des écoles de commerce et de management;Non scolarisés;F;Versailles
0;;INSTA;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;INSTA;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
11;11;INSTA;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
3;2;INSTA;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;;INSTA;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);F;Paris
0;;INSTA;DCG;Etudiants (réorientation, mise à niveau);F;Paris
0;;INSTA;DCG;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Institut Catholique de Paris (ICP)- Campus de Paris;Année préparatoire au DAEU;Autres;F;Paris
1;1;Institut Catholique de Paris (ICP)- Campus de Paris;Année préparatoire au DAEU;Autres;M;Paris
3;3;Institut Catholique de Paris (ICP)- Campus de Paris;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;;Institut Catholique de Paris (ICP)- Campus de Paris;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;1;Institut Catholique de Paris (ICP)- Campus de Paris;Autre formation du supérieur;Non scolarisés;M;Paris
1;1;Institut Catholique de Paris (ICP)- Campus de Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;Institut Catholique de Paris (ICP)- Campus de Paris;BTS - BTSA - BTSM;Non scolarisés;F;Paris
0;;Institut Catholique de Paris (ICP)- Campus de Paris;CPGE;Non scolarisés;F;Paris
13;10;Institut Catholique de Paris (ICP)- Campus de Paris;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
5;2;Institut Catholique de Paris (ICP)- Campus de Paris;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Institut Catholique de Paris (ICP)- Campus de Paris;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
12;10;Institut Catholique de Paris (ICP)- Campus de Paris;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
4;3;Institut Catholique de Paris (ICP)- Campus de Paris;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut Catholique de Paris (ICP)- Campus de Paris;Formations préparatoires à l'enseignement supérieur;Non scolarisés;F;Paris
1;;Institut Catholique de Paris (ICP)- Campus de Paris;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Institut Catholique de Paris (ICP)- Campus de Paris;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Institut Catholique de Paris (ICP)- Campus de Paris;Licence;Autres;M;Paris
209;154;Institut Catholique de Paris (ICP)- Campus de Paris;Licence;Etudiants (réorientation, mise à niveau);F;Paris
81;58;Institut Catholique de Paris (ICP)- Campus de Paris;Licence;Etudiants (réorientation, mise à niveau);M;Paris
24;23;Institut Catholique de Paris (ICP)- Campus de Paris;Licence;Non scolarisés;F;Paris
5;5;Institut Catholique de Paris (ICP)- Campus de Paris;Licence;Non scolarisés;M;Paris
1;;Institut Catholique de Paris (ICP)- Campus de Paris;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
1;;Institut Catholique de Paris (ICP)- Campus de Paris;Licence professionnelle;Non scolarisés;F;Paris
2;1;Institut Catholique de Paris (ICP)- Campus de Paris;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Institut Catholique de Paris (ICP)- Campus de Paris;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Institut Catholique de Paris (ICP)- Campus de Paris;Licence sélective;Non scolarisés;F;Paris
1;1;Institut Catholique de Paris (ICP)- Campus de Paris;Licence sélective;Non scolarisés;M;Paris
2;;Institut Catholique de Paris (ICP)- Campus de Paris;Master;Etudiants (réorientation, mise à niveau);F;Paris
0;;Institut Catholique de Paris (ICP)- Campus de Paris;Master;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut Catholique de Paris (ICP)- Campus de Paris;Master;Non scolarisés;F;Paris
11;9;Institut Catholique de Paris (ICP)- Campus de Paris;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
8;8;Institut Catholique de Paris (ICP)- Campus de Paris;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Paris
3;2;Institut Catholique de Paris (ICP)- Campus de Paris;Prépa formation du secteur social (prépa Educ. spécialisé, ...);Etudiants (réorientation, mise à niveau);F;Paris
21;21;Institut Catholique de Paris (ICP)- Campus de Paris;Prépa formation en Sciences Politiques (hors CPGE);Etudiants (réorientation, mise à niveau);F;Paris
9;9;Institut Catholique de Paris (ICP)- Campus de Paris;Prépa formation en Sciences Politiques (hors CPGE);Etudiants (réorientation, mise à niveau);M;Paris
1;;Institut Catholique de Paris (ICP)- Campus de Paris;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);M;Paris
2;1;Institut commercial supérieur Bégué Paris;DCG;Etudiants (réorientation, mise à niveau);F;Paris
2;3;Institut Dauphine d'Ostéopathie;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Institut Dauphine d'Ostéopathie;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Institut de Formation aux Carrières de la Communication et de la Vente;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Institut de Formation aux Carrières de la Communication et de la Vente;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Institut de Formation aux Carrières de la Communication et de la Vente;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Institut de Formation aux Carrières de la Communication et de la Vente;Terminale;Lycéens de Terminale;M;Versailles
0;;Institut de formation avancée aux métiers de la santé;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Institut de formation avancée aux métiers de la santé;Seconde;Autres;F;Paris
0;;Institut de formation avancée aux métiers de la santé;Terminale;Lycéens de Terminale;F;Paris
0;;Institut de formation de manipulateur d'électroradiologie médicale du Campus Picpus (AP-HP);Etudes de santé;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Institut de Formation en Ergothérapie ADERE;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
0;;Institut de Formation en Ergothérapie ADERE;Etudes de santé;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut de Formation en Ergothérapie ADERE;Etudes de santé;Non scolarisés;F;Paris
2;1;Institut de formation en Ergothérapie du Centre Hospitalier Intercommunal de Meulan-Les Mureaux;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Institut de formation en ergothérapie Université Paris 12;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;;Institut de formation en ergothérapie Université Paris 12;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
80;78;Institut de La Tour;Terminale;Lycéens de Terminale;F;Paris
51;51;Institut de La Tour;Terminale;Lycéens de Terminale;M;Paris
1;1;Institut de management et de communication;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Institut de management et de communication;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Institut de travail social et de recherches sociales;Formations diplômantes du travail social;Etudiants (réorientation, mise à niveau);F;Versailles
2;1;Institut de travail social et de recherches sociales;Formations diplômantes du travail social;Etudiants (réorientation, mise à niveau);M;Versailles
3;3;Institut d'études politiques de Fontainebleau - UPEC;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
7;4;Institut d'études politiques de Fontainebleau - UPEC;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Institut d'études politiques de Fontainebleau - UPEC;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Institut d'études politiques de Fontainebleau - UPEC;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Créteil
20;16;Institut d'études politiques de Fontainebleau - UPEC;Licence;Etudiants (réorientation, mise à niveau);F;Créteil
12;7;Institut d'études politiques de Fontainebleau - UPEC;Licence;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Institut d'études politiques de Fontainebleau - UPEC;Licence;Non scolarisés;F;Créteil
2;2;Institut d'études politiques de Fontainebleau - UPEC;Licence;Non scolarisés;M;Créteil
1;1;Institut d'études politiques de Fontainebleau - UPEC;Master;Etudiants (réorientation, mise à niveau);F;Créteil
2;1;Institut d'études politiques de Fontainebleau - UPEC;Prépa formation en Sciences Politiques (hors CPGE);Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Institut d'études politiques de Fontainebleau - UPEC;Sciences Po - Instituts d'études politiques;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Institut d'études politiques de Paris - Sciences Po;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Institut d'études politiques de Paris - Sciences Po;Autre formation du supérieur;Non scolarisés;F;Paris
0;;Institut d'études politiques de Paris - Sciences Po;Autre formation du supérieur;Non scolarisés;M;Paris
0;;Institut d'études politiques de Paris - Sciences Po;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut d'études politiques de Paris - Sciences Po;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
0;;Institut d'études politiques de Paris - Sciences Po;Formations aux métiers du sport;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Institut d'études politiques de Paris - Sciences Po;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Institut d'études politiques de Paris - Sciences Po;Licence;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Institut d'études politiques de Paris - Sciences Po;Licence;Etudiants (réorientation, mise à niveau);M;Paris
0;1;Institut d'études politiques de Paris - Sciences Po;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
3;5;Institut d'études politiques de Paris - Sciences Po;Master;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Institut d'études politiques de Paris - Sciences Po;Master;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut d'études politiques de Paris - Sciences Po;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
30;29;Institut d'études politiques de Paris - Sciences Po;Sciences Po - Instituts d'études politiques;Etudiants (réorientation, mise à niveau);F;Paris
18;20;Institut d'études politiques de Paris - Sciences Po;Sciences Po - Instituts d'études politiques;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut d'études politiques de Paris - Sciences Po;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);F;Paris
0;;Institut d'études politiques de Paris - Sciences Po;Terminale;Lycéens de Terminale;F;Paris
0;;Institut d'études supérieures;DCG;Etudiants (réorientation, mise à niveau);F;Paris
1;2;Institut d'Etudes Supérieures des Arts (IESA);Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Institut d'Etudes Supérieures des Arts (IESA);Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut d'Etudes Supérieures des Arts (IESA);Autre formation du supérieur;Non scolarisés;F;Paris
2;2;Institut d'Etudes Supérieures des Arts (IESA);Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Paris
1;;Institut d'Etudes Supérieures des Arts (IESA);Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Paris
0;1;Institut d'Etudes Supérieures des Arts (IESA);Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
4;4;Institut d'Etudes Supérieures des Arts (IESA);Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;Institut d'Etudes Supérieures des Arts (IESA);Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Institut d'Etudes Supérieures des Arts (IESA);Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut d'Etudes Supérieures des Arts (IESA);Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
1;1;Institut d'Etudes Supérieures des Arts (IESA);Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut du Marais-Charlemagne- Polles;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;;Institut du Marais-Charlemagne- Polles;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut du Marais-Charlemagne- Polles;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;;Institut du Marais-Charlemagne- Polles;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;Institut du Marais-Charlemagne- Polles;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
18;15;Institut du Marais-Charlemagne- Polles;Terminale;Lycéens de Terminale;F;Paris
35;30;Institut du Marais-Charlemagne- Polles;Terminale;Lycéens de Terminale;M;Paris
6;4;Institut et Campus d'Optique (ICO);BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Institut et Campus d'Optique (ICO);BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
