Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
2;3;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
0;;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Etudes de santé;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
7;4;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
10;5;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
0;;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
0;;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Première;Autres;M;Paris
2;2;Centre Régional du Conservatoire National des Arts et Métiers d Ile-de-France;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
1;;CEPROC Centre européen des professions culinaires;Autre formation du secondaire;Autres;F;Paris
0;;CEPROC Centre européen des professions culinaires;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
1;1;CEPROC Centre européen des professions culinaires;Première;Autres;F;Paris
0;;CEREP hôpital de jour;Prépa formation paramédicale (prépa orthophoniste, ...);Etudiants (réorientation, mise à niveau);M;Paris
0;;CERFAL-UFA Campus Montsouris;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
2;1;CERFAL-UFA Campus Montsouris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
2;2;CERFAL-UFA Campus Montsouris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
3;3;CERFAL-UFA Campus Montsouris;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;;CERFAL-UFA Campus Montsouris;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;1;CERFAL-UFA Campus Montsouris;DCG;Etudiants (réorientation, mise à niveau);F;Paris
0;1;CERFAL-UFA Campus Montsouris;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;CERFAL-UFA Campus Montsouris;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
3;3;CERFAL-UFA Campus Montsouris;Terminale;Lycéens de Terminale;F;Paris
1;1;CERFAL-UFA Campus Montsouris;Terminale;Lycéens de Terminale;M;Paris
0;;CERFAL-UFA Campus Montsouris;Terminale;Non scolarisés;F;Paris
2;1;CERPE;Formations diplômantes du travail social;Etudiants (réorientation, mise à niveau);F;Créteil
2;2;CERPE;Formations diplômantes du travail social;Etudiants (réorientation, mise à niveau);M;Créteil
5;4;CESI Ecole d’Ingénieurs;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Versailles
22;25;CESI Ecole d’Ingénieurs;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Versailles
3;3;CESI Ecole d’Ingénieurs;Formations des écoles d'ingénieurs;Non scolarisés;M;Versailles
0;;CESI Ecole d’Ingénieurs;Master;Etudiants (réorientation, mise à niveau);M;Versailles
0;;CESI Ecole d'ingénieurs - Cycle préparatoire technologique;Terminale;Lycéens de Terminale;M;Paris
0;;CESI Ecole d’Ingénieurs – Direction générale (Paris La Défense);Master;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;CESI Ecole d’Ingénieurs – Direction générale (Paris La Défense);Master;Non scolarisés;F;Versailles
0;;CFA ACADEMIQUE DE CRETEIL;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
0;;CFA ACADEMIQUE DE CRETEIL;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA ACADEMIQUE DE CRETEIL;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
0;1;CFA ACADEMIQUE DE CRETEIL;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Créteil
2;1;CFA ACADEMIQUE DE CRETEIL;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Créteil
0;;CFA ACADEMIQUE DE CRETEIL;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA ACADEMIQUE DE CRETEIL;Formations professionnelles;Non scolarisés;F;Créteil
0;;CFA ACADEMIQUE DE CRETEIL;Terminale;Lycéens de Terminale;M;Créteil
1;1;CFA AFIPE - VENTE COMMERCE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;CFA AFIPE - VENTE COMMERCE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;2;CFA AFIPE - VENTE COMMERCE;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
2;1;CFA AFIPE - VENTE COMMERCE;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;CFA AFIPE - VENTE COMMERCE;Seconde;Autres;F;Versailles
2;7;CFA AFIPE - VENTE COMMERCE;Terminale;Lycéens de Terminale;F;Versailles
3;4;CFA AFIPE - VENTE COMMERCE;Terminale;Lycéens de Terminale;M;Versailles
0;;CFA AFORPA - METIERS AUTOMOBILE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;CFA AFORPA - METIERS AUTOMOBILE;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA AFORPA - METIERS AUTOMOBILE;Terminale;Lycéens de Terminale;F;Créteil
1;1;CFA AFORPA - METIERS AUTOMOBILE;Terminale;Lycéens de Terminale;M;Créteil
2;2;CFA AFORPA - METIERS AUTOMOBILE;Terminale;Non scolarisés;M;Créteil
1;;CFA AFORPA Saint Maurice des métiers de l'auto;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA AFORPA Saint Maurice des métiers de l'auto;Première;Autres;M;Créteil
0;;CFA AFORPA Saint Maurice des métiers de l'auto;Terminale;Lycéens de Terminale;M;Créteil
0;;CFA AGEFA-PME;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
2;1;CFA Agricole Sully Forges;Terminale;Lycéens de Terminale;F;Créteil
0;;CFA Agricole Sully Forges;Terminale;Lycéens de Terminale;M;Créteil
1;1;CFA Alternance Seine et Marne;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA ASSOCIATION FRANCILIENNE DE FORMATION INTERPROFESSIONNELLE POUR LE DEVELOPPEMENT DE L'APPRENTISSAGE;Autre formation du secondaire;Autres;F;Versailles
1;;CFA ASSOCIATION FRANCILIENNE DE FORMATION INTERPROFESSIONNELLE POUR LE DEVELOPPEMENT DE L'APPRENTISSAGE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;;CFA ASSOCIATION FRANCILIENNE DE FORMATION INTERPROFESSIONNELLE POUR LE DEVELOPPEMENT DE L'APPRENTISSAGE;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;CFA ASSOCIATION FRANCILIENNE DE FORMATION INTERPROFESSIONNELLE POUR LE DEVELOPPEMENT DE L'APPRENTISSAGE;Terminale;Lycéens de Terminale;F;Versailles
0;;CFA Association IMC Alternance;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
2;3;CFA Association IMC Alternance;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
2;1;CFA Association IMC Alternance;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;;CFA Association IMC Alternance;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;1;CFA Association IMC Alternance;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;CFA ASSOCIATION TRAJECTOIRE;Autre formation du secondaire;Autres;M;Versailles
1;;CFA ASSOCIATION TRAJECTOIRE;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
0;;CFA ASSOCIATION TRAJECTOIRE;Autre formation du supérieur;Non scolarisés;F;Versailles
3;2;CFA ASSOCIATION TRAJECTOIRE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;CFA ASSOCIATION TRAJECTOIRE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;;CFA ASSOCIATION TRAJECTOIRE;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;CFA ASSOCIATION TRAJECTOIRE;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
0;;CFA ASSOCIATION TRAJECTOIRE;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Versailles
2;1;CFA ASSOCIATION TRAJECTOIRE;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);M;Versailles
1;;CFA ASSOCIATION TRAJECTOIRE;Terminale;Lycéens de Terminale;F;Versailles
1;1;CFA BATIMENT ET TRAVAUX PUBLICS;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
3;6;CFA BATIMENT ET TRAVAUX PUBLICS;Terminale;Lycéens de Terminale;M;Créteil
0;;CFA Bélliard ALIMENTATION-HOTELLERIE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;CFA Bélliard ALIMENTATION-HOTELLERIE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;CFA Bélliard ALIMENTATION-HOTELLERIE;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Paris
2;1;CFA Bélliard ALIMENTATION-HOTELLERIE;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);F;Paris
0;1;CFA Bélliard ALIMENTATION-HOTELLERIE;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);M;Paris
0;1;CFA Bélliard ALIMENTATION-HOTELLERIE;Terminale;Lycéens de Terminale;F;Paris
1;2;CFA Bélliard ALIMENTATION-HOTELLERIE;Terminale;Lycéens de Terminale;M;Paris
1;2;CFA BESSIERES;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;CFA BESSIERES;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
2;1;CFA BESSIERES;BTS - BTSA - BTSM;Non scolarisés;F;Paris
2;2;CFA BESSIERES;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;1;CFA BESSIERES;DCG;Etudiants (réorientation, mise à niveau);F;Paris
2;1;CFA BESSIERES;DCG;Etudiants (réorientation, mise à niveau);M;Paris
2;2;CFA BESSIERES;DCG;Non scolarisés;F;Paris
1;1;CFA BESSIERES;DCG;Non scolarisés;M;Paris
1;1;CFA BOULANGERIE ET PATISSERIE;Autre formation du secondaire;Autres;M;Paris
1;1;CFA BOULANGERIE ET PATISSERIE;Première;Autres;M;Paris
1;1;CFA BOULANGERIE ET PATISSERIE;Terminale;Lycéens de Terminale;M;Paris
2;1;CFA C3CFA INST SUP FRANCILIEN;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
3;1;CFA C3CFA INST SUP FRANCILIEN;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;CFA C3CFA INST SUP FRANCILIEN;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
2;2;CFA C3CFA INST SUP FRANCILIEN;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;CFA C3CFA INST SUP FRANCILIEN;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Non scolarisés;M;Versailles
0;;CFA C3CFA INST SUP FRANCILIEN;Terminale;Lycéens de Terminale;M;Versailles
0;;CFA CAMAS;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;;CFA CAMAS;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA CAMAS;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;CFA CAMAS;Terminale;Lycéens de Terminale;M;Créteil
2;2;CFA CCIP GOBELINS ECOLE DE L IMAGE;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;2;CFA CCIP GOBELINS ECOLE DE L IMAGE;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;CFA CCIP GOBELINS ECOLE DE L IMAGE;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Paris
1;1;CFA CCIP GOBELINS ECOLE DE L IMAGE;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Paris
0;;CFA CCIP GOBELINS ECOLE DE L IMAGE;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;CFA CCIP GOBELINS ECOLE DE L IMAGE;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
1;1;CFA CESFA - BTP;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;1;CFA CEZ Rambouillet;Autre formation du supérieur;Non scolarisés;F;Versailles
1;;CFA CEZ Rambouillet;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;CFA CEZ Rambouillet;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;;CFA CEZ Rambouillet;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;CFA CEZ Rambouillet;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
8;4;CFA CEZ Rambouillet;Terminale;Lycéens de Terminale;F;Versailles
1;;CFA CEZ Rambouillet;Terminale;Lycéens de Terminale;M;Versailles
0;;CFA CEZ Rambouillet;Terminale;Non scolarisés;F;Versailles
0;;CFA CFAI MECAVENIR;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;;CFA CFAI MECAVENIR;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;CFA CFA INGENIEURS 2000;Autre formation du supérieur;Non scolarisés;F;Créteil
1;;CFA CFA SUP 2000;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA CFA SUP 2000;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Créteil
0;;CFA CF Métiers du Bâtiment et des Travaux publics;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;;CFA CF Métiers du Bâtiment et des Travaux publics;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;1;CFA CFPP PHARMACIE PARIS-IDF;Autre formation du supérieur;Non scolarisés;M;Paris
1;1;CFA CFPP PHARMACIE PARIS-IDF;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
1;1;CFA CFPP PHARMACIE PARIS-IDF;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
0;;CFA CFPP PHARMACIE PARIS-IDF;Formations professionnelles;Non scolarisés;F;Paris
0;;CFA CFPP PHARMACIE PARIS-IDF;Licence professionnelle;Non scolarisés;F;Paris
1;2;CFA CFPP PHARMACIE PARIS-IDF;Prépa formation paramédicale (prépa orthophoniste, ...);Etudiants (réorientation, mise à niveau);F;Paris
0;1;CFA CFPP PHARMACIE PARIS-IDF;Terminale;Non scolarisés;M;Paris
1;1;CFA CHBRE DE METIERS CERGY;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;CFA CHBRE DE METIERS CERGY;Terminale;Lycéens de Terminale;F;Versailles
1;1;CFA CHBRE DE METIERS CERGY;Terminale;Lycéens de Terminale;M;Versailles
0;1;CFA CHBRE DE METIERS DES YVELINES;Autre formation du secondaire;Autres;M;Versailles
1;1;CFA CHBRE DE METIERS DES YVELINES;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
0;;CFA CHBRE DE METIERS DES YVELINES;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;CFA CHBRE DE METIERS DES YVELINES;Première;Autres;F;Versailles
0;;CFA CH.SYND.COUVERTURE-PLOMBERIE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA CIFCA COMMERCES DE L''ALIMENTATION;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;CFA CIFCA COMMERCES DE L''ALIMENTATION;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;;CFA CIFCA COMMERCES DE L''ALIMENTATION;BTS - BTSA - BTSM;Non scolarisés;M;Paris
2;2;CFA CIFCA COMMERCES DE L''ALIMENTATION;Terminale;Lycéens de Terminale;F;Paris
1;;CFA CIFCA COMMERCES DE L''ALIMENTATION;Terminale;Lycéens de Terminale;M;Paris
1;2;CFA CMA DU VAL DE MARNE;Autre formation du secondaire;Autres;M;Créteil
1;1;CFA CMA DU VAL DE MARNE;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
0;;CFA CMA DU VAL DE MARNE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;CFA CMA DU VAL DE MARNE;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;1;CFA CMA DU VAL DE MARNE;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;1;CFA CMA DU VAL DE MARNE;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Créteil
0;;CFA CMA DU VAL DE MARNE;Première;Autres;M;Créteil
1;1;CFA CMA DU VAL DE MARNE;Seconde;Autres;F;Créteil
0;;CFA CMA DU VAL DE MARNE;Terminale;Lycéens de Terminale;F;Créteil
1;3;CFA CMA DU VAL DE MARNE;Terminale;Lycéens de Terminale;M;Créteil
0;;CFA CODIS COMMERCE DISTRIBUTION SERVICES;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;CFA CODIS COMMERCE DISTRIBUTION SERVICES;Autre formation du supérieur;Non scolarisés;M;Paris
2;;CFA CODIS COMMERCE DISTRIBUTION SERVICES;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
3;4;CFA CODIS COMMERCE DISTRIBUTION SERVICES;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
2;2;CFA CODIS COMMERCE DISTRIBUTION SERVICES;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;1;CFA CODIS COMMERCE DISTRIBUTION SERVICES;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;1;CFA CODIS COMMERCE DISTRIBUTION SERVICES;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
0;;CFA CODIS COMMERCE DISTRIBUTION SERVICES;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
0;;CFA CODIS COMMERCE DISTRIBUTION SERVICES;Terminale;Lycéens de Terminale;F;Paris
0;;CFA CODIS COMMERCE DISTRIBUTION SERVICES;Terminale;Non scolarisés;F;Paris
1;2;CFA COGEFI Formation SA;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;CFA COGEFI Formation SA;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;;CFA COGEFI Formation SA;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;;CFA COGEFI Formation SA;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
